,pid,iid,rate
9237,302,386,7
9238,302,388,7
9239,302,389,7
9240,302,392,6
9241,302,394,6
9242,302,395,7
9243,302,398,7
9244,302,402,7
9245,302,403,8
9246,302,405,7
9247,302,407,7
9248,302,408,7
9249,302,411,8
9250,302,412,7
9251,302,413,7
9252,302,415,6
9253,302,416,6
9254,302,417,6
9255,302,421,8
9256,302,423,7
9257,302,428,7
9258,302,429,7
9259,302,430,6
9260,302,431,7
9261,302,432,8
9262,302,434,7
9263,302,436,7
9264,302,438,6
9265,302,444,8
9266,302,445,7
9267,302,448,7
9268,302,450,7
9269,302,452,7
9270,302,455,7
9271,302,458,8
9272,302,461,7
9273,302,468,7
9274,302,469,7
9275,302,471,6
9276,302,474,7
9277,302,477,7
9278,302,480,7
9279,302,482,7
9280,302,483,8
9281,302,485,7
9282,302,487,6
9283,302,490,7
9284,302,494,6
9285,302,495,7
9286,302,496,6
9287,302,499,6
9288,302,500,8
9289,302,512,6
9290,302,514,6
9291,302,517,6
9292,302,518,8
9293,302,520,7
9294,302,521,7
9295,302,522,6
9296,302,524,7
9297,302,525,7
9298,302,527,5
9299,302,530,6
9300,302,531,8
9301,302,534,7
9302,302,535,6
9303,302,536,7
9304,302,537,6
9305,302,538,8
9306,302,541,7
9307,302,542,7
9308,302,544,6
9309,302,545,7
9310,302,549,7
9311,302,551,7
9312,302,552,7
9313,303,234,7
9314,303,236,7
9315,303,237,7
9316,303,239,6
9317,303,243,7
9318,303,244,7
9319,303,245,6
9320,303,246,6
9321,303,250,7
9322,303,252,7
9323,303,253,6
9324,303,255,8
9325,303,256,7
9326,303,260,7
9327,303,261,7
9328,303,262,6
9329,303,263,7
9330,303,269,7
9331,303,272,7
9332,303,273,7
9333,303,274,7
9334,303,276,7
9335,303,277,7
9336,303,278,7
9337,303,287,6
9338,303,289,7
9339,303,293,7
9340,303,295,7
9341,303,298,6
9342,303,299,7
9343,303,301,7
9344,303,302,7
9345,303,305,6
9346,303,306,7
9347,303,307,7
9348,303,311,7
9349,303,314,7
9350,303,316,7
9351,303,317,6
9352,303,320,7
9353,303,323,7
9354,303,326,7
9355,303,327,6
9356,303,329,7
9357,303,333,7
9358,303,336,7
9359,303,337,6
9360,303,338,7
9361,303,339,7
9362,303,341,7
9363,303,351,7
9364,303,354,6
9365,303,357,7
9366,303,363,7
9367,303,364,7
9368,303,365,6
9369,303,366,6
9370,303,368,6
9371,303,369,7
9372,303,370,7
9373,303,372,7
9374,303,374,7
9375,303,381,7
9376,303,382,7
9377,303,389,7
9378,303,391,8
9379,303,392,6
9380,303,396,6
9381,303,398,7
9382,303,401,7
9383,303,402,7
9384,303,403,7
9385,303,404,7
9386,303,405,7
9387,303,409,6
9388,303,413,7
9389,303,420,7
9390,303,423,7
9391,303,429,7
9392,303,430,6
9393,303,431,7
9394,303,434,7
9395,303,436,7
9396,303,437,6
9397,303,438,6
9398,303,440,7
9399,303,441,7
9400,303,442,8
9401,303,444,8
9402,303,447,7
9403,303,451,7
9404,303,461,7
9405,303,462,6
9406,303,463,6
9407,303,464,7
9408,303,469,7
9409,303,483,8
9410,303,486,7
9411,303,489,7
9412,303,491,7
9413,303,492,7
9414,303,494,6
9415,303,495,6
9416,303,499,6
9417,303,501,6
9418,303,502,7
9419,303,504,7
9420,303,508,6
9421,303,510,7
9422,303,518,8
9423,303,520,7
9424,303,522,6
9425,303,526,7
9426,303,527,5
9427,303,529,7
9428,303,530,5
9429,303,531,8
9430,303,533,7
9431,303,534,7
9432,303,535,6
9433,303,536,7
9434,303,537,6
9435,303,539,6
9436,303,541,6
9437,303,542,7
9438,303,544,6
9439,303,545,7
9440,303,546,7
9441,303,552,7
9442,304,234,6
9443,304,237,6
9444,304,238,6
9445,304,239,6
9446,304,241,6
9447,304,242,6
9448,304,243,6
9449,304,245,6
9450,304,246,5
9451,304,247,5
9452,304,248,5
9453,304,249,6
9454,304,251,7
9455,304,253,5
9456,304,255,7
9457,304,257,6
9458,304,258,6
9459,304,259,6
9460,304,260,6
9461,304,261,6
9462,304,262,5
9463,304,264,6
9464,304,265,5
9465,304,268,6
9466,304,273,6
9467,304,275,5
9468,304,276,6
9469,304,278,7
9470,304,281,5
9471,304,283,6
9472,304,285,6
9473,304,286,5
9474,304,289,6
9475,304,291,6
9476,304,292,6
9477,304,295,6
9478,304,297,7
9479,304,300,6
9480,304,304,6
9481,304,305,6
9482,304,307,6
9483,304,308,6
9484,304,309,6
9485,304,312,6
9486,304,314,6
9487,304,316,6
9488,304,317,5
9489,304,319,6
9490,304,323,6
9491,304,324,6
9492,304,327,5
9493,304,328,6
9494,304,330,6
9495,304,332,7
9496,304,333,6
9497,304,334,5
9498,304,338,6
9499,304,339,6
9500,304,340,7
9501,304,342,6
9502,304,344,6
9503,304,348,5
9504,304,352,5
9505,304,355,6
9506,304,356,5
9507,304,357,7
9508,304,359,5
9509,304,360,6
9510,304,367,6
9511,304,370,6
9512,304,372,6
9513,304,375,5
9514,304,377,8
9515,304,378,6
9516,304,382,6
9517,304,384,6
9518,304,387,6
9519,304,388,6
9520,304,392,5
9521,304,394,5
9522,304,398,6
9523,304,408,6
9524,304,409,5
9525,304,412,6
9526,304,418,6
9527,304,422,6
9528,304,431,6
9529,304,433,6
9530,304,434,6
9531,304,435,6
9532,304,436,6
9533,304,437,5
9534,304,438,5
9535,304,441,6
9536,304,444,7
9537,304,449,7
9538,304,450,5
9539,304,451,6
9540,304,452,6
9541,304,454,6
9542,304,455,6
9543,304,456,6
9544,304,457,5
9545,304,463,5
9546,304,464,6
9547,304,466,5
9548,304,467,7
9549,304,469,6
9550,304,471,5
9551,304,472,6
9552,304,475,5
9553,304,477,6
9554,304,481,5
9555,304,483,7
9556,304,484,6
9557,304,485,6
9558,304,486,6
9559,304,489,6
9560,304,490,5
9561,304,491,6
9562,304,493,7
9563,304,494,5
9564,304,496,5
9565,304,504,6
9566,304,506,5
9567,304,507,6
9568,304,510,6
9569,304,512,5
9570,304,514,5
9571,304,515,6
9572,304,516,6
9573,304,518,7
9574,304,520,6
9575,304,522,5
9576,304,523,6
9577,304,524,6
9578,304,525,6
9579,304,528,7
9580,304,529,6
9581,304,530,5
9582,304,534,5
9583,304,535,5
9584,304,536,6
9585,304,537,5
9586,304,539,5
9587,304,540,6
9588,304,542,6
9589,304,544,6
9590,304,546,6
9591,304,550,6
9592,304,552,6
9593,305,235,6
9594,305,236,6
9595,305,241,6
9596,305,242,6
9597,305,243,6
9598,305,252,6
9599,305,253,5
9600,305,255,7
9601,305,256,6
9602,305,257,6
9603,305,262,5
9604,305,263,6
9605,305,265,5
9606,305,267,6
9607,305,270,6
9608,305,271,6
9609,305,273,7
9610,305,276,6
9611,305,277,6
9612,305,279,7
9613,305,284,7
9614,305,285,6
9615,305,286,5
9616,305,287,5
9617,305,289,6
9618,305,290,6
9619,305,291,6
9620,305,292,6
9621,305,293,6
9622,305,294,6
9623,305,295,6
9624,305,303,6
9625,305,304,6
9626,305,306,6
9627,305,307,6
9628,305,309,6
9629,305,311,6
9630,305,313,6
9631,305,316,6
9632,305,317,5
9633,305,323,6
9634,305,324,6
9635,305,325,5
9636,305,327,6
9637,305,328,7
9638,305,330,6
9639,305,335,6
9640,305,338,6
9641,305,339,6
9642,305,342,7
9643,305,343,5
9644,305,344,6
9645,305,346,6
9646,305,349,6
9647,305,352,5
9648,305,354,5
9649,305,355,7
9650,305,357,7
9651,305,361,6
9652,305,364,7
9653,305,367,6
9654,305,369,6
9655,305,370,6
9656,305,372,6
9657,305,373,6
9658,305,374,6
9659,305,375,6
9660,305,383,6
9661,305,384,6
9662,305,388,6
9663,305,389,6
9664,305,391,7
9665,305,392,5
9666,305,393,6
9667,305,395,6
9668,305,397,6
9669,305,402,6
9670,305,403,7
9671,305,404,6
9672,305,407,6
9673,305,409,5
9674,305,411,7
9675,305,415,5
9676,305,418,6
9677,305,420,6
9678,305,421,7
9679,305,428,6
9680,305,429,6
9681,305,432,7
9682,305,433,6
9683,305,436,6
9684,305,440,7
9685,305,442,7
9686,305,444,7
9687,305,445,6
9688,305,448,6
9689,305,450,6
9690,305,454,6
9691,305,456,6
9692,305,457,5
9693,305,461,6
9694,305,462,5
9695,305,463,5
9696,305,464,6
9697,305,468,6
9698,305,471,5
9699,305,472,6
9700,305,473,6
9701,305,474,6
9702,305,480,5
9703,305,484,6
9704,305,487,5
9705,305,488,6
9706,305,490,6
9707,305,493,6
9708,305,494,5
9709,305,495,6
9710,305,496,5
9711,305,503,7
9712,305,507,6
9713,305,508,6
9714,305,509,5
9715,305,511,5
9716,305,512,5
9717,305,514,6
9718,305,516,6
9719,305,517,5
9720,305,520,6
9721,305,523,6
9722,305,524,6
9723,305,525,6
9724,305,526,6
9725,305,528,7
9726,305,531,7
9727,305,533,6
9728,305,534,6
9729,305,537,5
9730,305,539,5
9731,305,540,6
9732,305,543,6
9733,305,548,5
9734,305,549,6
9735,305,551,6
9736,305,552,6
9737,306,235,6
9738,306,236,6
9739,306,239,5
9740,306,240,6
9741,306,243,6
9742,306,244,6
9743,306,253,5
9744,306,256,6
9745,306,258,5
9746,306,262,4
9747,306,265,5
9748,306,266,5
9749,306,267,6
9750,306,270,5
9751,306,271,6
9752,306,274,6
9753,306,276,6
9754,306,277,6
9755,306,278,6
9756,306,279,6
9757,306,281,5
9758,306,282,6
9759,306,283,6
9760,306,285,6
9761,306,287,5
9762,306,289,6
9763,306,292,6
9764,306,295,6
9765,306,297,7
9766,306,298,5
9767,306,300,6
9768,306,305,5
9769,306,307,6
9770,306,313,6
9771,306,314,6
9772,306,316,6
9773,306,317,5
9774,306,319,6
9775,306,320,6
9776,306,323,6
9777,306,324,6
9778,306,326,6
9779,306,327,5
9780,306,328,6
9781,306,330,6
9782,306,332,6
9783,306,334,5
9784,306,336,6
9785,306,337,5
9786,306,340,7
9787,306,341,6
9788,306,343,5
9789,306,346,6
9790,306,348,5
9791,306,349,6
9792,306,351,6
9793,306,355,7
9794,306,361,5
9795,306,362,6
9796,306,363,6
9797,306,366,5
9798,306,367,6
9799,306,369,6
9800,306,371,6
9801,306,372,6
9802,306,377,7
9803,306,378,6
9804,306,381,6
9805,306,382,6
9806,306,383,6
9807,306,386,6
9808,306,387,6
9809,306,388,5
9810,306,391,7
9811,306,392,5
9812,306,393,5
9813,306,394,5
9814,306,395,6
9815,306,397,6
9816,306,398,6
9817,306,401,6
9818,306,402,6
9819,306,403,6
9820,306,405,6
9821,306,407,6
9822,306,409,5
9823,306,411,7
9824,306,412,6
9825,306,415,5
9826,306,416,5
9827,306,417,4
9828,306,418,6
9829,306,420,6
9830,306,421,6
9831,306,430,5
9832,306,432,7
9833,306,434,6
9834,306,436,6
9835,306,437,5
9836,306,440,7
9837,306,442,6
9838,306,443,6
9839,306,445,6
9840,306,447,6
9841,306,450,6
9842,306,452,6
9843,306,454,6
9844,306,455,6
9845,306,456,6
9846,306,457,5
9847,306,458,7
9848,306,461,6
9849,306,462,5
9850,306,464,6
9851,306,469,6
9852,306,471,5
9853,306,474,5
9854,306,477,5
9855,306,483,7
9856,306,484,6
9857,306,485,6
9858,306,487,5
9859,306,494,5
9860,306,495,5
9861,306,496,5
9862,306,503,6
9863,306,507,6
9864,306,512,5
9865,306,514,5
9866,306,516,6
9867,306,520,6
9868,306,521,6
9869,306,522,5
9870,306,524,6
9871,306,526,6
9872,306,529,6
9873,306,530,5
9874,306,531,7
9875,306,533,6
9876,306,536,6
9877,306,537,5
9878,306,540,6
9879,306,542,6
9880,306,543,6
9881,306,544,5
9882,306,545,6
9883,306,550,6
9884,306,551,6
9885,307,234,6
9886,307,235,6
9887,307,236,6
9888,307,239,5
9889,307,242,6
9890,307,243,6
9891,307,245,5
9892,307,248,5
9893,307,249,5
9894,307,250,6
9895,307,251,6
9896,307,252,6
9897,307,256,6
9898,307,260,5
9899,307,261,6
9900,307,264,6
9901,307,265,5
9902,307,268,5
9903,307,269,6
9904,307,271,6
9905,307,272,6
9906,307,273,6
9907,307,274,6
9908,307,276,5
9909,307,277,5
9910,307,282,6
9911,307,283,6
9912,307,284,6
9913,307,290,5
9914,307,291,5
9915,307,293,5
9916,307,296,6
9917,307,297,7
9918,307,298,5
9919,307,300,6
9920,307,301,5
9921,307,303,6
9922,307,304,5
9923,307,306,6
9924,307,307,6
9925,307,308,5
9926,307,309,5
9927,307,320,5
9928,307,323,6
9929,307,324,6
9930,307,327,5
9931,307,328,6
9932,307,336,6
9933,307,339,5
9934,307,340,6
9935,307,341,6
9936,307,343,5
9937,307,345,6
9938,307,346,5
9939,307,349,6
9940,307,355,6
9941,307,356,5
9942,307,357,6
9943,307,362,6
9944,307,363,6
9945,307,368,5
9946,307,369,6
9947,307,370,6
9948,307,372,6
9949,307,375,5
9950,307,378,6
9951,307,382,6
9952,307,383,6
9953,307,384,6
9954,307,386,5
9955,307,389,6
9956,307,391,6
9957,307,394,5
9958,307,396,5
9959,307,398,5
9960,307,405,5
9961,307,416,5
9962,307,417,4
9963,307,422,6
9964,307,423,6
9965,307,429,5
9966,307,430,5
9967,307,436,6
9968,307,440,6
9969,307,442,6
9970,307,444,6
9971,307,447,6
9972,307,449,6
9973,307,454,5
9974,307,456,6
9975,307,458,7
9976,307,462,5
9977,307,463,5
9978,307,468,6
9979,307,469,6
9980,307,470,6
9981,307,473,5
9982,307,475,5
9983,307,477,5
9984,307,484,6
9985,307,488,6
9986,307,500,6
9987,307,501,5
9988,307,504,6
9989,307,506,5
9990,307,507,6
9991,307,508,5
9992,307,509,4
9993,307,510,6
9994,307,514,5
9995,307,515,6
9996,307,516,6
9997,307,517,5
9998,307,520,5
9999,307,521,6
10000,307,523,6
10001,307,525,6
10002,307,526,6
10003,307,528,6
10004,307,530,4
10005,307,534,5
10006,307,535,5
10007,307,538,6
10008,307,539,5
10009,307,542,6
10010,307,543,6
10011,307,546,6
10012,307,549,5
10013,307,550,6
10014,307,551,5
10015,307,552,6
10016,308,235,6
10017,308,236,6
10018,308,238,6
10019,308,241,5
10020,308,248,5
10021,308,249,6
10022,308,250,6
10023,308,251,6
10024,308,252,6
10025,308,255,7
10026,308,256,6
10027,308,257,6
10028,308,262,5
10029,308,264,6
10030,308,265,5
10031,308,271,6
10032,308,272,6
10033,308,275,5
10034,308,286,5
10035,308,287,5
10036,308,292,6
10037,308,293,6
10038,308,294,6
10039,308,299,6
10040,308,300,6
10041,308,301,6
10042,308,306,6
10043,308,307,6
10044,308,308,6
10045,308,316,6
10046,308,319,6
10047,308,324,5
10048,308,326,6
10049,308,333,6
10050,308,336,6
10051,308,338,6
10052,308,339,6
10053,308,340,6
10054,308,342,6
10055,308,348,5
10056,308,349,6
10057,308,355,6
10058,308,357,6
10059,308,360,6
10060,308,361,5
10061,308,367,5
10062,308,368,5
10063,308,369,6
10064,308,370,6
10065,308,372,6
10066,308,373,5
10067,308,374,5
10068,308,378,6
10069,308,383,6
10070,308,384,6
10071,308,387,5
10072,308,389,6
10073,308,394,5
10074,308,395,6
10075,308,396,6
10076,308,397,6
10077,308,398,5
10078,308,401,6
10079,308,403,6
10080,308,404,6
10081,308,405,5
10082,308,406,6
10083,308,408,6
10084,308,413,6
10085,308,416,5
10086,308,422,6
10087,308,428,5
10088,308,430,6
10089,308,432,7
10090,308,433,6
10091,308,435,6
10092,308,437,5
10093,308,438,5
10094,308,442,6
10095,308,448,6
10096,308,450,5
10097,308,451,6
10098,308,452,6
10099,308,457,5
10100,308,463,5
10101,308,464,6
10102,308,468,6
10103,308,469,6
10104,308,470,6
10105,308,472,6
10106,308,474,6
10107,308,475,5
10108,308,480,5
10109,308,481,5
10110,308,486,6
10111,308,487,5
10112,308,489,6
10113,308,490,5
10114,308,491,6
10115,308,495,6
10116,308,496,5
10117,308,501,5
10118,308,506,5
10119,308,507,6
10120,308,508,5
10121,308,510,6
10122,308,511,5
10123,308,514,5
10124,308,518,7
10125,308,521,6
10126,308,522,5
10127,308,523,6
10128,308,528,6
10129,308,533,6
10130,308,538,6
10131,308,539,5
10132,308,541,5
10133,308,543,6
10134,308,544,5
10135,308,546,6
10136,308,551,5
10137,308,552,5
10138,309,235,7
10139,309,236,6
10140,309,237,7
10141,309,239,6
10142,309,243,7
10143,309,244,6
10144,309,245,6
10145,309,246,5
10146,309,247,5
10147,309,250,7
10148,309,251,7
10149,309,256,7
10150,309,258,6
10151,309,259,6
10152,309,261,7
10153,309,263,7
10154,309,264,7
10155,309,266,6
10156,309,269,7
10157,309,270,6
10158,309,272,7
10159,309,281,6
10160,309,283,6
10161,309,285,6
10162,309,286,6
10163,309,287,5
10164,309,289,7
10165,309,291,6
10166,309,292,6
10167,309,303,7
10168,309,305,6
10169,309,306,7
10170,309,307,6
10171,309,308,6
10172,309,312,6
10173,309,316,7
10174,309,323,7
10175,309,324,6
10176,309,325,5
10177,309,330,6
10178,309,337,6
10179,309,341,6
10180,309,343,6
10181,309,344,7
10182,309,345,7
10183,309,346,6
10184,309,349,6
10185,309,354,6
10186,309,355,7
10187,309,356,6
10188,309,357,7
10189,309,360,6
10190,309,361,6
10191,309,365,6
10192,309,366,6
10193,309,369,7
10194,309,371,6
10195,309,372,6
10196,309,373,6
10197,309,375,6
10198,309,377,8
10199,309,384,7
10200,309,386,6
10201,309,389,7
10202,309,395,6
10203,309,396,6
10204,309,397,7
10205,309,398,6
10206,309,401,6
10207,309,402,7
10208,309,406,7
10209,309,409,6
10210,309,411,7
10211,309,413,6
10212,309,415,6
10213,309,416,5
10214,309,418,6
10215,309,420,7
10216,309,421,7
10217,309,422,7
10218,309,429,6
10219,309,431,6
10220,309,432,7
10221,309,433,7
10222,309,434,6
10223,309,435,6
10224,309,437,6
10225,309,440,6
10226,309,442,7
10227,309,444,7
10228,309,445,6
10229,309,447,7
10230,309,450,6
10231,309,457,6
10232,309,463,6
10233,309,464,7
10234,309,466,6
10235,309,467,7
10236,309,469,6
10237,309,470,7
10238,309,471,6
10239,309,480,6
10240,309,482,6
10241,309,490,6
10242,309,491,7
10243,309,493,7
10244,309,496,6
10245,309,499,6
10246,309,501,6
10247,309,502,7
10248,309,503,7
10249,309,504,6
10250,309,506,6
10251,309,510,6
10252,309,516,6
10253,309,517,6
10254,309,518,8
10255,309,523,7
10256,309,525,7
10257,309,526,6
10258,309,529,7
10259,309,531,7
10260,309,534,6
10261,309,535,6
10262,309,536,6
10263,309,537,5
10264,309,538,6
10265,309,540,7
10266,309,541,6
10267,309,545,6
10268,309,552,6
10269,311,234,7
10270,311,236,7
10271,311,237,7
10272,311,238,7
10273,311,240,7
10274,311,241,7
10275,311,242,7
10276,311,249,6
10277,311,250,7
10278,311,251,7
10279,311,255,8
10280,311,256,7
10281,311,257,7
10282,311,258,6
10283,311,259,7
10284,311,260,7
10285,311,261,7
10286,311,262,5
10287,311,263,7
10288,311,264,7
10289,311,267,7
10290,311,268,7
10291,311,271,7
10292,311,276,7
10293,311,278,7
10294,311,282,7
10295,311,286,6
10296,311,287,6
10297,311,288,8
10298,311,289,7
10299,311,290,7
10300,311,292,7
10301,311,294,7
10302,311,295,7
10303,311,300,7
10304,311,301,7
10305,311,303,7
10306,311,304,6
10307,311,307,7
10308,311,308,6
10309,311,311,7
10310,311,312,7
10311,311,313,7
10312,311,319,7
10313,311,326,7
10314,311,332,8
10315,311,333,7
10316,311,337,6
10317,311,338,7
10318,311,339,7
10319,311,340,8
10320,311,342,7
10321,311,343,6
10322,311,344,7
10323,311,346,6
10324,311,348,6
10325,311,352,6
10326,311,354,6
10327,311,361,6
10328,311,364,7
10329,311,365,6
10330,311,368,6
10331,311,369,7
10332,311,370,7
10333,311,371,7
10334,311,373,7
10335,311,374,7
10336,311,375,6
10337,311,378,7
10338,311,381,7
10339,311,382,7
10340,311,383,7
10341,311,384,7
10342,311,386,7
10343,311,387,7
10344,311,389,7
10345,311,392,6
10346,311,395,7
10347,311,396,6
10348,311,397,7
10349,311,403,7
10350,311,404,7
10351,311,406,7
10352,311,407,7
10353,311,408,7
10354,311,409,6
10355,311,411,8
10356,311,413,7
10357,311,416,6
10358,311,417,5
10359,311,418,7
10360,311,421,7
10361,311,422,7
10362,311,428,7
10363,311,430,6
10364,311,431,7
10365,311,432,8
10366,311,435,7
10367,311,438,6
10368,311,440,7
10369,311,442,8
10370,311,443,7
10371,311,444,8
10372,311,445,7
10373,311,451,7
10374,311,452,7
10375,311,456,7
10376,311,461,7
10377,311,463,6
10378,311,466,6
10379,311,469,7
10380,311,472,7
10381,311,481,6
10382,311,483,8
10383,311,485,7
10384,311,487,6
10385,311,489,7
10386,311,491,7
10387,311,492,7
10388,311,493,7
10389,311,494,6
10390,311,501,6
10391,311,502,7
10392,311,503,7
10393,311,504,7
10394,311,508,6
10395,311,509,6
10396,311,510,7
10397,311,512,6
10398,311,514,6
10399,311,518,8
10400,311,520,7
10401,311,522,6
10402,311,524,7
10403,311,526,7
10404,311,527,5
10405,311,528,8
10406,311,530,5
10407,311,531,8
10408,311,534,6
10409,311,536,7
10410,311,541,6
10411,311,542,7
10412,311,543,7
10413,311,544,6
10414,311,546,7
10415,311,548,6
10416,311,550,7
10417,311,551,7
10418,311,552,7
10419,312,234,7
10420,312,235,7
10421,312,237,7
10422,312,238,6
10423,312,239,6
10424,312,240,7
10425,312,241,7
10426,312,242,7
10427,312,244,6
10428,312,245,6
10429,312,248,5
10430,312,249,6
10431,312,250,7
10432,312,251,7
10433,312,252,7
10434,312,253,6
10435,312,255,7
10436,312,257,7
10437,312,261,7
10438,312,264,7
10439,312,268,6
10440,312,269,7
10441,312,274,6
10442,312,277,6
10443,312,278,7
10444,312,279,7
10445,312,281,6
10446,312,282,6
10447,312,284,7
10448,312,285,7
10449,312,289,7
10450,312,293,6
10451,312,295,6
10452,312,296,7
10453,312,297,8
10454,312,300,6
10455,312,301,6
10456,312,303,7
10457,312,304,6
10458,312,306,7
10459,312,307,6
10460,312,309,6
10461,312,311,6
10462,312,312,6
10463,312,313,6
10464,312,316,7
10465,312,320,6
10466,312,325,5
10467,312,328,7
10468,312,329,6
10469,312,332,7
10470,312,333,7
10471,312,335,6
10472,312,336,7
10473,312,337,6
10474,312,338,7
10475,312,339,6
10476,312,341,7
10477,312,342,7
10478,312,345,7
10479,312,346,6
10480,312,349,6
10481,312,351,6
10482,312,352,5
10483,312,354,6
10484,312,356,6
10485,312,360,6
10486,312,361,6
10487,312,362,7
10488,312,363,7
10489,312,365,6
10490,312,366,6
10491,312,369,7
10492,312,370,7
10493,312,371,7
10494,312,373,7
10495,312,374,7
10496,312,383,7
10497,312,384,7
10498,312,386,6
10499,312,389,7
10500,312,396,6
10501,312,397,6
10502,312,401,7
10503,312,406,7
10504,312,407,7
10505,312,411,7
10506,312,417,5
10507,312,418,6
10508,312,420,6
10509,312,422,7
10510,312,428,6
10511,312,429,7
10512,312,430,6
10513,312,432,7
10514,312,435,7
10515,312,436,7
10516,312,437,6
10517,312,442,7
10518,312,449,7
10519,312,451,7
10520,312,456,7
10521,312,457,6
10522,312,458,8
10523,312,467,7
10524,312,469,6
10525,312,470,7
10526,312,471,6
10527,312,473,6
10528,312,474,6
10529,312,475,6
10530,312,477,6
10531,312,482,6
10532,312,483,7
10533,312,484,7
10534,312,485,6
10535,312,487,6
10536,312,488,7
10537,312,491,7
10538,312,492,7
10539,312,496,6
10540,312,504,7
10541,312,508,6
10542,312,509,5
10543,312,510,7
10544,312,512,5
10545,312,521,6
10546,312,522,6
10547,312,524,7
10548,312,526,7
10549,312,528,7
10550,312,529,7
10551,312,530,5
10552,312,531,7
10553,312,533,7
10554,312,535,6
10555,312,536,7
10556,312,537,5
10557,312,538,7
10558,312,539,6
10559,312,540,7
10560,312,541,6
10561,312,542,6
10562,312,543,7
10563,312,544,6
10564,312,546,6
10565,312,550,7
10566,312,552,7
10567,313,236,5
10568,313,237,5
10569,313,239,5
10570,313,245,5
10571,313,246,5
10572,313,247,4
10573,313,252,5
10574,313,255,6
10575,313,257,6
10576,313,258,5
10577,313,260,5
10578,313,261,6
10579,313,263,5
10580,313,264,5
10581,313,265,5
10582,313,267,6
10583,313,271,6
10584,313,272,6
10585,313,273,6
10586,313,274,5
10587,313,275,5
10588,313,276,5
10589,313,278,6
10590,313,279,6
10591,313,285,6
10592,313,286,4
10593,313,288,6
10594,313,289,5
10595,313,291,5
10596,313,292,5
10597,313,293,5
10598,313,294,5
10599,313,295,5
10600,313,296,5
10601,313,303,6
10602,313,308,5
10603,313,314,5
10604,313,316,6
10605,313,323,5
10606,313,327,5
10607,313,328,6
10608,313,332,6
10609,313,333,5
10610,313,335,5
10611,313,339,5
10612,313,342,6
10613,313,344,5
10614,313,345,6
10615,313,349,5
10616,313,351,5
10617,313,356,5
10618,313,361,5
10619,313,362,6
10620,313,363,6
10621,313,364,6
10622,313,366,5
10623,313,367,5
10624,313,371,6
10625,313,373,6
10626,313,377,7
10627,313,383,5
10628,313,387,5
10629,313,396,5
10630,313,397,5
10631,313,398,6
10632,313,402,5
10633,313,405,5
10634,313,407,5
10635,313,408,5
10636,313,409,5
10637,313,412,6
10638,313,415,5
10639,313,417,4
10640,313,420,5
